ENSG.ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.type	Gene.name	Chromosome
ENSG00000139629	1.9935731288766667	0.8876724816336887	14.709521015807328	1.2140725251654422e-16	2.0778851268206546e-12	27.467157670444543	protein_coding	GALNT6	12
ENSG00000143546	4.589171075501112	7.090136125088531	13.013248031066624	4.785346700860874e-15	4.0950604392616926e-11	24.019993484555947	protein_coding	S100A8	1
ENSG00000185962	3.2824274331561107	2.638498262462399	12.810461886196022	7.586164850849251e-15	4.327907047409498e-11	23.5839716903631	protein_coding	LCE3A	1
ENSG00000172350	2.3694497312183334	1.0483002086172446	12.109274998373728	3.8746333357786876e-14	1.657858738546306e-10	22.034914906746614	protein_coding	ABCG4	11
ENSG00000198074	4.263487676605558	1.2982828661005335	11.547372386272613	1.4945432520646434e-13	5.115821551817274e-10	20.746064629725588	protein_coding	AKR1B10	7
ENSG00000137648	2.389645549536666	0.9207924441160886	11.432205083096544	1.9805304131356643e-13	5.649463003469482e-10	20.47657667530261	protein_coding	TMPRSS4	11
ENSG00000112033	0.8712398199844447	1.2405223581823999	11.32471723732057	2.579625701645868e-13	6.307184840524147e-10	20.2234074779783	protein_coding	PPARD	6
ENSG00000128242	-1.3999234082605558	-1.0338046937071108	-11.208901197413997	3.435075879749931e-13	7.348915460240009e-10	19.94883183857843	protein_coding	GAL3ST1	22
ENSG00000203785	1.7864628071588902	2.1081113922547554	11.156549783005513	3.912026896413797e-13	7.439371148013571e-10	19.824106193614462	protein_coding	SPRR2E	1
ENSG00000228727	-2.5289521223611127	-1.5537441434398225	-11.088136952103559	4.638951298516575e-13	7.729841959212938e-10	19.66053964220343	protein_coding	SAPCD1	6
ENSG00000179674	2.3820089922205563	-0.07274074927653337	11.060691980903306	4.968055013224792e-13	7.729841959212938e-10	19.594738764245754	protein_coding	ARL14	3
ENSG00000026751	1.639228983756667	1.530456867701689	10.958669667224381	6.415143156567668e-13	9.149597927054637e-10	19.349212210882328	protein_coding	SLAMF7	1
ENSG00000113648	0.9528723460688893	0.5942369728572444	10.873079227993083	7.957799881185244e-13	9.814694691388486e-10	19.142107376916293	protein_coding	MACROH2A1	5
ENSG00000162302	1.2453513530611116	0.21572834760071108	10.86957994352619	8.028380115655204e-13	9.814694691388486e-10	19.13361825343309	protein_coding	RPS6KA4	11
ENSG00000171124	1.8822958474394451	2.018467884377778	10.797037870831286	9.644553918476285e-13	1.1004436020981441e-9	18.95724726080538	protein_coding	FUT3	19
ENSG00000007402	-1.1945627290911116	-0.1925688069448	-10.75954647562962	1.0606322836426803e-12	1.1345450959090297e-9	18.865805199322402	protein_coding	CACNA2D2	3
ENSG00000163466	0.7636140724388889	1.0884003736094225	10.688249288309185	1.2714216715747897e-12	1.2800224652354427e-9	18.691365368333955	protein_coding	ARPC2	2
ENSG00000104964	-0.859132968471111	1.416586919577422	-10.62842137568562	1.481053522691683e-12	1.3915713925700011e-9	18.544435241149905	protein_coding	TLE5	19
ENSG00000146242	1.31489561256	-0.29173906807146677	10.611924750690505	1.544835317489338e-12	1.3915713925700011e-9	18.50383291174601	protein_coding	TPBG	6
ENSG00000134851	1.154193744666667	-0.08153514714595561	10.525774335597992	1.926456763708788e-12	1.6485653755437954e-9	18.291172350563855	protein_coding	TMEM165	4
ENSG00000251369	-0.946854594847778	0.26847529824391114	-10.341993307934807	3.0952109955503058e-12	2.522596961373499e-9	17.8340153526851	protein_coding	ZNF550	19
ENSG00000135114	2.536062394501111	1.3228041636032886	10.132599942595101	5.341346179248076e-12	4.005941787905194e-9	17.30733800370775	protein_coding	OASL	12
ENSG00000175166	0.8108608414755549	-0.8792799013135996	10.107881860675628	5.698847801173198e-12	4.005941787905194e-9	17.24475735875513	protein_coding	PSMD2	3
