ENSG.ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.type	Gene.name	Chromosome
ENSG00000162616	-1.0332582598548843	10.25221771894713	-12.596380151063661	1.5909791848306e-8	1.247200978992366e-4	9.926399496694254	protein_coding	DNAJB4	1
ENSG00000184867	-0.9852052997903229	11.263535854715148	-11.945817947309711	2.963184738968745e-8	1.247200978992366e-4	9.365538703281123	protein_coding	ARMCX2	X
ENSG00000152422	-0.9162818961241719	9.771246392496751	-11.513356607978242	4.553145802809504e-8	1.247200978992366e-4	8.973385605641143	protein_coding	XRCC4	5
ENSG00000109466	-0.9077249756842303	11.193400660920048	-11.350610011310076	5.370865881922829e-8	1.247200978992366e-4	8.821610737963695	protein_coding	KLHL2	4
ENSG00000184408	-1.0993172190448526	10.473392690376892	-11.346798321933122	5.391810695463538e-8	1.247200978992366e-4	8.818027846513314	protein_coding	KCND2	7
ENSG00000087087	-0.8433350194562212	11.058300169552034	-11.272971125378437	5.815240941225668e-8	1.247200978992366e-4	8.748375359285895	protein_coding	SRRT	7
ENSG00000005020	-0.8661881977034209	10.263663158799206	-11.239899317547351	6.016359666951812e-8	1.247200978992366e-4	8.71701457445633	protein_coding	SKAP2	7
ENSG00000082153	-1.1025404601512694	10.515910781405035	-10.845568629300312	9.08295976652334e-8	1.247200978992366e-4	8.335346760346342	protein_coding	BZW1	2
ENSG00000121989	-0.8723720696307176	11.721816737516075	-10.753156155472757	1.0021308706814996e-7	1.247200978992366e-4	8.243793017205107	protein_coding	ACVR2A	2
ENSG00000103932	-0.7767425050438526	9.65298667864883	-10.724106304103055	1.0337327086224768e-7	1.247200978992366e-4	8.214844235338843	protein_coding	RPAP1	15
ENSG00000185985	-0.8534708515255627	11.60167087691394	-10.610689991182735	1.1677196991725201e-7	1.247200978992366e-4	8.101041864013938	protein_coding	SLITRK2	X
ENSG00000135749	-0.8514889278488518	11.636663257961391	-10.571902947276625	1.217715456019131e-7	1.247200978992366e-4	8.061835486937648	protein_coding	PCNX2	1
ENSG00000197024	-0.8055296484304151	9.653921466783796	-10.568376629782675	1.222373180644186e-7	1.247200978992366e-4	8.058263738721871	protein_coding	ZNF398	7
ENSG00000125686	-0.9198576998927823	10.563100224465837	-10.507546014141163	1.3057975610312294e-7	1.247200978992366e-4	7.996456907059917	protein_coding	MED1	17
ENSG00000096872	-0.9970283079089874	10.229678616270206	-10.499235850324185	1.3176595648840512e-7	1.247200978992366e-4	7.9879850435746285	protein_coding	IFT74	9
ENSG00000107789	-0.7432547388291795	10.157574230484137	-10.486078884568318	1.3366765249610027e-7	1.247200978992366e-4	7.974558092906264	protein_coding	MINPP1	10
ENSG00000064933	-0.9220139191312047	10.563966188761762	-10.485365913708875	1.3377154063390526e-7	1.247200978992366e-4	7.973830001910244	protein_coding	PMS1	2
ENSG00000204370	-1.0328056070686777	10.00481637299343	-10.433852280144341	1.4151138424072448e-7	1.247200978992366e-4	7.921090311637936	protein_coding	SDHD	11
