ENSG.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.type	Gene.name	Chromosome
ENSG00000000419	423.88489743226444	0.18410292028324535	0.23152609900506477	0.7951713481736588	0.4265138360493081	1	protein_coding	DPM1	20
ENSG00000000457	379.4996415658084	-0.05508154728562626	0.128467143267486	-0.4287598049171142	0.6680980331913149	1	protein_coding	SCYL3	1
ENSG00000000460	119.9869322777688	-0.21272296345806063	0.1811869805834157	-1.1740521464240983	0.24037413927991602	1	protein_coding	C1orf112	1
ENSG00000000938	1031.5084073688001	0.4594584498685568	0.38452983349514036	1.1948577453467297	0.23214261436817363	1	protein_coding	FGR	1
ENSG00000000971	814.9890411122539	-0.11236272231721696	0.4601367399397084	-0.24419419829840108	0.8070804201691949	1	protein_coding	CFH	1
ENSG00000001036	607.9889702742696	0.206964224209977	0.143758350280544	1.4396674962260412	0.14996149353619673	1	protein_coding	FUCA2	6
ENSG00000001084	1321.8869282003934	0.3199798090345081	0.27847616173412676	1.1490384205309705	0.25054013844809675	1	protein_coding	GCLC	6
ENSG00000001167	493.83835209011875	-0.16442942293250223	0.15301731146536832	-1.0745805252872762	0.2825625747736644	1	protein_coding	NFYA	6
ENSG00000001460	166.6611798218152	-0.1559792715242416	0.11539362305883075	-1.351714829551016	0.17646655921453352	1	protein_coding	STPG1	1
ENSG00000001461	441.6728343620727	0.09636533578811177	0.11219264900329065	0.8589273597175278	0.3903805936615098	1	protein_coding	NIPAL3	1
ENSG00000001561	2011.3688354070482	0.2623460509292949	0.20889046414182327	1.2559024750463417	0.20915133110838377	1	protein_coding	ENPP4	6
ENSG00000001617	24.849997408339863	-0.039711777689741705	0.42051406907227434	-0.09443626411204897	0.9247626099171623	1	protein_coding	SEMA3F	3
ENSG00000001626	292.180543767642	0.05204647060813155	0.616841498027817	0.08437576066872284	0.9327576787344986	1	protein_coding	CFTR	7
ENSG00000001629	905.9293711115779	0.12704062407729277	0.10058460219903076	1.26302258297858	0.2065810639683791	1	protein_coding	ANKIB1	7
ENSG00000001630	4.784426734789239	-0.30454163633786857	0.7151888607326587	-0.42581988207406907	0.6702390982258948	1	protein_coding	CYP51A1	7
ENSG00000001631	706.5635610502229	0.010657091327129248	0.1486043564901466	0.07171452828730414	0.9428290940321808	1	protein_coding	KRIT1	7
ENSG00000002016	58.61151276629028	-0.500447910739406	0.192386945025566	-2.6012571210219186	0.009288280934639402	0.8277134632559048	protein_coding	RAD52	12
ENSG00000002330	24.4480708306199	-0.4737480844979999	0.46977651722526814	-1.008454163047974	0.3132364820842337	1	protein_coding	BAD	11
ENSG00000002549	1491.2645082246452	-0.1408702431129144	0.2401603450468877	-0.5865674580264765	0.5574942435719763	1	protein_coding	LAP3	4
ENSG00000002587	100.88211522880658	0.1609012394334979	0.42837963231531623	0.37560431751587986	0.7072110805103752	1	protein_coding	HS3ST1	4
ENSG00000002726	1.4068524642311266	0.10586266090463864	0.7971660337749854	0.13279876013197056	0.894352534946439	1	protein_coding	AOC1	7
ENSG00000002745	10.496763600625728	1.1115495456200755	0.7062148939125821	1.5739537004973831	0.11549815366121734	1	protein_coding	WNT16	7
ENSG00000002746	0.5367845652623515	1.549657972979043	1.7309823818007841	0.895247686673099	0.37065469827865083	NA	protein_coding	HECW1	7
ENSG00000002822	72.75864816078148	-0.18919984289921574	0.2982356587210997	-0.6343971197493499	0.5258216888114381	1	protein_coding	MAD1L1	7
ENSG00000002834	868.1628850338722	0.1481645921068873	0.18044451171901682	0.8211088865789672	0.41158424863016757	1	protein_coding	LASP1	17
ENSG00000002919	137.06756696708325	0.16084292723633026	0.18265027104158776	0.8806060145386142	0.37853110208684	1	protein_coding	SNX11	17
ENSG00000002933	17.01408653918541	0.07293465596744098	0.7343206047836301	0.09932263304654429	0.9208821086939443	1	protein_coding	TMEM176A	7
ENSG00000003056	1965.0315287499236	-0.02891395654844017	0.11013751353870238	-0.26252596067805534	0.7929159732973342	1	protein_coding	M6PR	12
ENSG00000003137	0.5347289001706675	1.0285083334156033	1.694447692742277	0.606987361026811	0.5438592998973668	NA	protein_coding	CYP26B1	2
