ENSG.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.type	Gene.name	Chromosome
ENSG00000000003	384.8540043649697	0.2977057131765147	0.23872653546873093	1.2470574860560861	0.21237641997375836	0.44867679363553814	protein_coding	TSPAN6	X
ENSG00000000005	2.8139350307747746	-0.17825805978565631	0.37192310030260234	-0.4792874108669852	0.6317341768879923	0.805451032702532	protein_coding	TNMD	X
ENSG00000000419	323.0739099991563	-0.061634499751888935	0.07222816571514432	-0.8533305413703152	0.3934760278792918	0.6296536649003771	protein_coding	DPM1	20
ENSG00000000457	330.90252889310773	-0.27618922702915044	0.07752902820488405	-3.5623976389755843	3.6748320973865097e-4	0.006707636842874969	protein_coding	SCYL3	1
ENSG00000000460	179.12755054702967	-0.11928471816725247	0.1281200906414272	-0.931038352923879	0.35183372533891866	0.5930906872083056	protein_coding	C1orf112	1
ENSG00000000938	515.2375962623923	0.1389604209891268	0.2786776607096443	0.4986421252254963	0.6180315230570856	0.7963587952148158	protein_coding	FGR	1
ENSG00000000971	1316.652806006575	0.4825278517890571	0.28407069148844943	1.6986189221448673	0.08939100882711012	0.2706732733123732	protein_coding	CFH	1
ENSG00000001036	553.4650057178441	-0.13761193324000273	0.13866849963918618	-0.9923806314921368	0.32101188351955995	0.5651021304198223	protein_coding	FUCA2	6
ENSG00000001084	1429.8366546346913	-0.34232395527997533	0.16442863472008615	-2.081899882357644	0.03735161554087964	0.15679997145321561	protein_coding	GCLC	6
ENSG00000001167	1004.115413155069	-0.40664269306090234	0.1416081647000913	-2.8716048535910454	0.0040839327326470274	0.036799349861216	protein_coding	NFYA	6
ENSG00000001460	586.2134039806323	-0.04984549072774534	0.14806543335375752	-0.33664501969649213	0.7363845142642453	0.867880736338575	protein_coding	STPG1	1
ENSG00000001461	6965.81422760527	-0.6876545353950267	0.2314992615647739	-2.9704394335729654	0.0029737403712607937	0.029466779260094462	protein_coding	NIPAL3	1
ENSG00000001497	1878.223216695367	-0.4768802935743938	0.15145533191491642	-3.148653055293507	0.001640248038104371	0.019648554717820055	protein_coding	LAS1L	X
ENSG00000001561	1718.9894446167257	-0.4629683291227964	0.19003352754500652	-2.4362455146929243	0.014840607901724626	0.08571992494014492	protein_coding	ENPP4	6
ENSG00000001617	610.8492478909652	0.7511584586006677	0.22455302352392012	3.34512734147466	8.224479999477012e-4	0.01204232644773793	protein_coding	SEMA3F	3
ENSG00000001626	66.13201564128266	-0.8751438340421483	0.2838648135051079	-3.0829598893784733	0.0020495277763791005	0.02294518369052881	protein_coding	CFTR	7
ENSG00000001629	2706.838872819139	-0.32005059750335263	0.1545078990892627	-2.0714189979274273	0.03831965702326804	0.15917603797765434	protein_coding	ANKIB1	7
ENSG00000001630	1461.3656268347515	-0.1801553740833736	0.14495544240499902	-1.2428327705007967	0.21392946386257083	0.45084046606971334	protein_coding	CYP51A1	7
ENSG00000001631	908.5681607668525	-0.04464694270193307	0.07113852523389995	-0.6276056827877178	0.5302622850474545	0.7357781887870677	protein_coding	KRIT1	7
ENSG00000002016	623.6528567511962	0.3261989603403677	0.13588054823335158	2.400630293161438	0.016366862953691663	0.09145575977387554	protein_coding	RAD52	12
ENSG00000002330	1411.9152757775876	0.026815655296839866	0.1146165873539779	0.23395963809342296	0.8150163132282162	0.9116614244841247	protein_coding	BAD	11
ENSG00000002549	890.2779968542781	0.55542149346448	0.1425628120025353	3.8959773987525064	9.780350956539452e-5	0.0024929969007893593	protein_coding	LAP3	4
ENSG00000002587	198.21972317944594	-0.034530492261209265	0.1864892770363029	-0.1851607385152091	0.8531029626884781	0.9317365131030027	protein_coding	HS3ST1	4
ENSG00000002726	1.5224198269843499	2.1263845359386537	0.6814772353529168	3.120257619225479	0.0018069293492992864	0.021082523791770134	protein_coding	AOC1	7
ENSG00000002745	22.088480726041197	-0.04667387406243414	0.3223394843829718	-0.14479725979514466	0.8848709457919585	0.9480676948508301	protein_coding	WNT16	7
ENSG00000002746	744.1879845906075	-0.7418800083958906	0.4122463170866615	-1.7996037263322218	0.07192323228310189	0.23687698688990128	protein_coding	HECW1	7
ENSG00000002822	427.74765978360074	-0.29901293298404336	0.09908055808451663	-3.0178769555272646	0.0025455223679616053	0.02646247508018364	protein_coding	MAD1L1	7
ENSG00000002834	3488.5890331911005	0.104284328368501	0.11901250614866386	0.8762468058460576	0.3808958762729698	0.6188223400193136	protein_coding	LASP1	17
ENSG00000002919	504.3852609235657	0.059312250550362544	0.06016723857485849	0.9857898077966102	0.32423626826240987	0.5681286153568873	protein_coding	SNX11	17
ENSG00000002933	545.225715270777	1.1699122671435773	0.23139616734924257	5.055884375897407	4.284008394879501e-7	3.635039015060593e-5	protein_coding	TMEM176A	7
ENSG00000003056	828.5664070546103	0.0566422275415918	0.06967775384318266	0.8129169558058843	0.4162656723564001	0.6483274604305683	protein_coding	M6PR	12
ENSG00000003096	210.9526969452657	-0.4484607773194671	0.2113536846838203	-2.1218498177136254	0.03385035164569851	0.147379885346128	protein_coding	KLHL13	X
ENSG00000003137	416.2475151206473	-0.6838367256744629	0.29305226320721706	-2.3334975072037656	0.019622049008180674	0.10264385925217977	protein_coding	CYP26B1	2
ENSG00000003147	473.4074016162788	-0.6602866803509078	0.3110830591764882	-2.1225414270351	0.033792297691715836	0.14726327625653007	protein_coding	ICA1	7
ENSG00000003249	1569.3576646923818	-0.14487466130335633	0.2607484344428332	-0.5556108576947902	0.5784769073383459	0.7702839019588505	protein_coding	DBNDD1	16
ENSG00000003393	1135.3953320536516	-0.1516323718888708	0.10440477403533316	-1.4523509417065033	0.14640404968810114	0.3621791429476343	protein_coding	ALS2	2
ENSG00000003400	335.4139107137031	0.2960827174614353	0.19545779447145067	1.514816629657009	0.12981884791210593	0.33806561666141416	protein_coding	CASP10	2
ENSG00000003402	4062.679264723375	0.048108363452362995	0.16676349921097852	0.2884825737045693	0.7729773679535862	0.8888425773062114	protein_coding	CFLAR	2
ENSG00000003436	160.4503069657406	0.06046344989152981	0.2584490859320305	0.2339472382867359	0.8150259397543259	0.9116614244841247	protein_coding	TFPI	2
