ENSG.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.type	Gene.name	Chromosome
ENSG00000187634	22.223309775184564	0.1124083097146648	0.3400735344060008	0.33054118695536244	0.740991077055747	0.9995620169485412	protein_coding	SAMD11	1
ENSG00000188976	432.09501294798474	0.030843187999802454	0.13655646330477886	0.22586399247147962	0.8213072040079572	0.9995620169485412	protein_coding	NOC2L	1
ENSG00000187961	10.690276351116848	0.2636765156697726	0.42432014921124706	0.6214093678085075	0.5343303099677337	0.9995620169485412	protein_coding	KLHL17	1
ENSG00000187583	1.3687707372578146	0.02802599684970255	0.9167308626869197	0.030571673748998607	0.9756111326602138	0.9997285087113778	protein_coding	PLEKHN1	1
ENSG00000187642	0.6293070638895216	-0.3944405703479978	1.769631148346717	-0.22289422895641559	0.8236178280377101	NA	protein_coding	PERM1	1
ENSG00000188290	7.060357556180357	-0.3874096535392161	0.45079710395023886	-0.8593880709179982	0.39012644889827985	0.9995620169485412	protein_coding	HES4	1
ENSG00000187608	403.66831052411425	0.08488276268448611	0.3635925654831237	0.2334557159376956	0.8154075530791547	0.9995620169485412	protein_coding	ISG15	1
ENSG00000188157	633.0469228909291	0.20931861322479023	0.24386086496288223	0.8583526235611867	0.39069777967751973	0.9995620169485412	protein_coding	AGRN	1
ENSG00000131591	30.009582404391864	0.11171978652898808	0.2667550448109784	0.4188103981619253	0.6753547049200832	0.9995620169485412	protein_coding	C1orf159	1
ENSG00000162571	0.25008154897467055	-0.22270649669584777	3.119267824632968	-0.07139704226008639	0.943081763538736	NA	protein_coding	TTLL10	1
ENSG00000186891	1.2811047353991627	1.335121422476753	0.8681717319055761	1.5378540597564205	0.12408430212718867	0.9217264080459424	protein_coding	TNFRSF18	1
ENSG00000186827	3.5584675780229538	0.5149670669352284	0.697412815369792	0.7383963351206492	0.46027364099547174	0.9995620169485412	protein_coding	TNFRSF4	1
ENSG00000078808	2391.8130067860156	-0.007506102334532113	0.14023472264080555	-0.053525276715939284	0.9573133916052915	0.9997285087113778	protein_coding	SDF4	1
ENSG00000176022	194.61371588343084	0.231264590884019	0.14684584691853633	1.5748800237592997	0.11528414045144633	0.908429601380559	protein_coding	B3GALT6	1
ENSG00000184163	2.1437580734584296	0.2619270681413028	0.5120706677313391	0.5115057054561156	0.6089969943276623	0.9995620169485412	protein_coding	C1QTNF12	1
ENSG00000160087	251.31955421797466	-0.028225548881385773	0.1506372764417519	-0.18737426451214395	0.8513671991835737	0.9995620169485412	protein_coding	UBE2J2	1
ENSG00000162572	12.288653441862337	0.03522386218992068	0.42707128514262943	0.08247771136885715	0.9342668416894245	0.9997285087113778	protein_coding	SCNN1D	1
ENSG00000131584	190.13695909360857	-0.010704679407193688	0.20331088070492268	-0.05265177825248829	0.9580093610724028	0.9997285087113778	protein_coding	ACAP3	1
ENSG00000169972	51.47838297241673	0.17730392861243383	0.24815253650764363	0.7144957335826889	0.47492069339081694	0.9995620169485412	protein_coding	PUSL1	1
ENSG00000127054	413.1132513506746	-0.11853682046486275	0.125965885133881	-0.9410232011538492	0.34669296963868995	0.9995620169485412	protein_coding	INTS11	1
ENSG00000224051	639.0003942026578	-0.13051865265221493	0.2188375905989606	-0.5964178836688163	0.5508960962837293	0.9995620169485412	protein_coding	CPTP	1
ENSG00000169962	1.945093133651425	-0.4164878693952364	0.6549756171717914	-0.635883013773316	0.5248526748240119	0.9995620169485412	protein_coding	TAS1R3	1
ENSG00000107404	475.09915307127335	-0.2642621817568416	0.22513620094381295	-1.1737880476307463	0.24047993263401365	0.9940892605408139	protein_coding	DVL1	1
ENSG00000162576	86.07377258065226	-0.13338159095605814	0.2480256899378854	-0.5377732886841751	0.5907335750562479	0.9995620169485412	protein_coding	MXRA8	1
ENSG00000175756	1058.373887336231	-0.020530204872855652	0.23187869664755564	-0.08853855558822882	0.9294486417197809	0.9997285087113778	protein_coding	AURKAIP1	1
ENSG00000221978	183.43753994801673	0.09633485301794116	0.2505813744865217	0.3844453851182895	0.7006483676982402	0.9995620169485412	protein_coding	CCNL2	1
ENSG00000242485	759.3552019896539	-0.04030675229907871	0.12567630239832242	-0.3207187952692085	0.7484235025636772	0.9995620169485412	protein_coding	MRPL20	1
ENSG00000235098	10.910737246076586	0.10067430608168536	0.4002837297131983	0.2515073649229213	0.8014218687776143	0.9995620169485412	protein_coding	ANKRD65	1
ENSG00000205116	0.06367091300582649	1.0348795384443483	4.3578630401411385	0.23747408509901946	0.8122890213506271	NA	protein_coding	TMEM88B	1
ENSG00000179403	707.6836355355185	0.18481216482980706	0.26878961717569255	0.6875718146099588	0.4917224624741477	0.9995620169485412	protein_coding	VWA1	1
ENSG00000215915	91.99864181122479	0.41284227492506104	0.3400171605745198	1.2141807026077454	0.2246787278069445	0.989073063220858	protein_coding	ATAD3C	1
ENSG00000160072	37.52445013815024	-0.23485278499551152	0.3484512329127959	-0.6739903975437683	0.5003174185872334	0.9995620169485412	protein_coding	ATAD3B	1
ENSG00000197785	185.36893630114463	0.11169329995779845	0.23273470164511692	0.4799168287680314	0.6312865343696965	0.9995620169485412	protein_coding	ATAD3A	1
ENSG00000205090	1.5472888971877419	1.1333689742228006	0.6878000623491688	1.6478174927053644	0.09939012831730133	0.8819965620674579	protein_coding	TMEM240	1
ENSG00000160075	1253.8636435618657	-0.10286715282369037	0.11029206142630557	-0.9326795736103243	0.35098543442670044	0.9995620169485412	protein_coding	SSU72	1
ENSG00000228594	11.232263986751512	-0.13414329376966583	0.4140097079043263	-0.3240100200758217	0.7459304481911218	0.9995620169485412	protein_coding	FNDC10	1
ENSG00000197530	243.94777296914307	0.03157888057521388	0.3059423151222588	0.10321841410722973	0.917789625625389	0.9995620169485412	protein_coding	MIB2	1
ENSG00000189409	0.7991702917635762	-0.02582325956274201	1.088897264047416	-0.023715055970255004	0.9810798964559847	0.9997285087113778	protein_coding	MMP23B	1
ENSG00000248333	151.16539895928753	0.0186358091887475	0.17825331076591142	0.1045467773287011	0.9167354486951	0.9995620169485412	protein_coding	CDK11B	1
ENSG00000189339	256.53977342267115	-0.06596282915037906	0.1642358004099958	-0.4016348992467564	0.6879527418187867	0.9995620169485412	protein_coding	SLC35E2B	1
ENSG00000008128	4.455049743149761	0.1365135597128319	0.5892202221786064	0.23168512310742023	0.8167825870634231	0.9995620169485412	protein_coding	CDK11A	1
ENSG00000215790	5.439041882672831	-0.20618935473348632	0.3754133944613627	-0.549232813148086	0.5828456885903296	0.9995620169485412	NA	NA	NA
ENSG00000008130	810.9682533120638	0.10523755055374968	0.1261785820153356	0.834036560507228	0.40426038193226715	0.9995620169485412	protein_coding	NADK	1
ENSG00000078369	2101.429921642023	0.019774683114195963	0.0771013325336002	0.2564765415121496	0.7975828919540895	0.9995620169485412	protein_coding	GNB1	1
ENSG00000169885	0.48050130566160776	-0.608814672667898	1.6954058342679956	-0.35909671912315816	0.7195227359117256	NA	protein_coding	CALML6	1
ENSG00000178821	70.08544578558812	-0.4747346559365196	0.2047076759131934	-2.3190857588448788	0.02039038678928306	0.5459030463151633	protein_coding	TMEM52	1
ENSG00000142609	10.012904296604203	-0.12813977562589363	0.6310279896072177	-0.20306512189047907	0.8390841324477432	0.9995620169485412	protein_coding	CFAP74	1
ENSG00000187730	1.480705683313544	-1.7787558293051016	0.7991483852907002	-2.2258142067797047	0.026026628817941454	0.5962046749069531	protein_coding	GABRD	1
ENSG00000067606	269.7816275796813	-0.13041656358577014	0.11356546187849133	-1.148382275989055	0.2508107872438973	0.9995620169485412	protein_coding	PRKCZ	1
ENSG00000162585	237.5696478126351	-0.15598168024434725	0.29528146723674675	-0.5282474437154107	0.5973276040595568	0.9995620169485412	protein_coding	FAAP20	1
ENSG00000157933	882.1675146909049	-0.005110420794714087	0.09494869037391405	-0.05382297296138495	0.9570762062693058	0.9997285087113778	protein_coding	SKI	1
ENSG00000116151	25.83905395715188	-0.22504524086707464	0.22554193941072412	-0.9977977552869005	0.31837743888896664	0.9995620169485412	protein_coding	MORN1	1
ENSG00000157916	2005.7715526638513	0.013471350269862691	0.06836047504225298	0.1970634385079415	0.8437778942083433	0.9995620169485412	protein_coding	RER1	1
ENSG00000157911	264.8158734732105	-0.03712080428206043	0.13249688580680508	-0.2801635982311812	0.7793519931419448	0.9995620169485412	protein_coding	PEX10	1
ENSG00000149527	12.44672673113745	0.34875336292609455	0.6743847872217827	0.5171429865178753	0.6050563479106335	0.9995620169485412	protein_coding	PLCH2	1
ENSG00000157881	130.60665156226574	0.0191185072841499	0.12513073051140422	0.1527882655684446	0.8785652518007094	0.9995620169485412	protein_coding	PANK4	1
ENSG00000197921	0.5011082489326555	-0.661565456894384	1.2747952914592369	-0.51895818985737	0.603789897753126	NA	protein_coding	HES5	1
ENSG00000157873	451.74717710513994	0.03486108711667204	0.1821654649117121	0.19137045067004185	0.8482353691571578	0.9995620169485412	protein_coding	TNFRSF14	1
ENSG00000157870	131.5757564684067	0.23237879258800945	0.16786331972772064	1.3843333550470398	0.16625640522912855	0.9531923105294939	protein_coding	PRXL2B	1
ENSG00000142606	1.5848445307321513	0.3949828222043577	0.8222099705734732	0.48039167164181423	0.630948915199318	0.9995620169485412	protein_coding	MMEL1	1
ENSG00000215912	3.0298672856779056	0.5813284807700528	0.7224811252433947	0.8046279140845523	0.42103442895279203	0.9995620169485412	protein_coding	TTC34	1
ENSG00000142611	6.730908700387139	0.0787383852802306	0.5374295718678003	0.14650921609427006	0.8835194150322588	0.9995620169485412	protein_coding	PRDM16	1
ENSG00000130762	41.338969469439576	0.5563134832536518	0.28222496751563836	1.971170333194656	0.04870439604059475	0.7370662329165963	protein_coding	ARHGEF16	1
ENSG00000162591	66.002595740883	0.36695233881127987	0.30336066077902557	1.2096240094841297	0.226423200905517	0.989073063220858	protein_coding	MEGF6	1
ENSG00000158109	1547.9605724097091	-0.002286866880578486	0.08232767412963472	-0.027777620402315042	0.9778395154060574	0.9997285087113778	protein_coding	TPRG1L	1
ENSG00000116213	44.93119308839065	0.1259496070012149	0.16958430945015207	0.74269611032757	0.4576656852129781	0.9995620169485412	protein_coding	WRAP73	1
ENSG00000078900	3.6731561841130187	0.20499599930569218	0.6485854897275152	0.31606627430381684	0.7519522047458032	0.9995620169485412	protein_coding	TP73	1
ENSG00000162592	0.04189750081166388	0.05208022981104895	4.35932301131657	0.01194686185810307	0.9904680101201083	NA	protein_coding	CCDC27	1
ENSG00000235169	59.46532693386595	-0.08693635968105909	0.2806601552706273	-0.30975668632845466	0.7567459918731927	0.9995620169485412	protein_coding	SMIM1	1
ENSG00000130764	521.3766152615871	-0.04367075261108383	0.09958216682362349	-0.4385398912682023	0.6609949593241554	0.9995620169485412	protein_coding	LRRC47	1
ENSG00000116198	296.51959314291713	-0.09774055217134718	0.0984271122141052	-0.9930246857058594	0.3206979245622159	0.9995620169485412	protein_coding	CEP104	1
ENSG00000169598	23.722003045514413	-0.4123062786276555	0.41458223548895906	-0.9945102402696554	0.31997452248851027	0.9995620169485412	protein_coding	DFFB	1
ENSG00000198912	120.39352953177603	-0.05282585374103153	0.13551832612155604	-0.3898059786662968	0.6966800224720999	0.9995620169485412	protein_coding	C1orf174	1
ENSG00000196581	3.7692684006529857	-0.1453459592648043	0.7131496144554995	-0.20380850850740223	0.8385031435710457	0.9995620169485412	protein_coding	AJAP1	1
ENSG00000131697	24.613694730272158	0.28738317090593984	0.4174105212750526	0.6884904818117143	0.4911439621399614	0.9995620169485412	protein_coding	NPHP4	1
ENSG00000069424	103.59266921244932	-0.011951702442956721	0.24086188238765624	-0.04962056397002246	0.9604247591381158	0.9997285087113778	protein_coding	KCNAB2	1
ENSG00000116254	0.46840585067899626	-0.6348883320333373	1.9837647093215798	-0.3200421547223009	0.7489363749157558	NA	protein_coding	CHD5	1
ENSG00000116251	1151.666555817324	-0.17130094249886307	0.11121336294671853	-1.5402910042467832	0.1234894355548827	0.9205889283989686	protein_coding	RPL22	1
ENSG00000158286	25.6934975086492	0.3049886722281095	0.23187461955280267	1.315317186574002	0.18840332440813734	0.9699206435607834	protein_coding	RNF207	1
ENSG00000116237	522.9987796114231	0.15285030633391336	0.11076333465531932	1.3799720531127297	0.16759524974678916	0.9539148090349464	protein_coding	ICMT	1
ENSG00000158292	95.95693508741745	0.056212696997757515	0.2880224256782286	0.19516777856928724	0.8452616029621242	0.9995620169485412	protein_coding	GPR153	1
ENSG00000097021	352.9724209485696	-0.06403856219428009	0.15599917509062644	-0.41050577451500886	0.6814349683914445	0.9995620169485412	protein_coding	ACOT7	1
ENSG00000069812	0.57154181795491	-0.6348869497665794	1.4588705509995885	-0.43519073665005287	0.66342398587107	NA	protein_coding	HES2	1
ENSG00000187017	2167.592021980599	0.1790409113171458	0.23568195322101868	0.7596717053224867	0.44745084579473704	0.9995620169485412	protein_coding	ESPN	1
ENSG00000215788	5.672654094328411	1.0552311630810116	0.59044310686553	1.7871851679036272	0.07390756574107829	0.8304890344855199	protein_coding	TNFRSF25	1
ENSG00000171680	14.445637215801822	0.326322143102885	0.2855320413560837	1.1428564778687393	0.2530981850897173	0.9995620169485412	protein_coding	PLEKHG5	1
ENSG00000162408	96.08303904916906	-3.767885581349364e-5	0.22435211163939472	-1.6794518018201478e-4	0.9998659991343014	1	protein_coding	NOL9	1
ENSG00000173662	1.1122495546470361	-0.8790161089840619	0.7251356488525806	-1.2122092057878746	0.22543230847157103	0.989073063220858	protein_coding	TAS1R1	1
ENSG00000204859	176.03605347364774	-0.09810424837795582	0.15728783183979642	-0.6237243353820192	0.532808638396433	0.9995620169485412	protein_coding	ZBTB48	1
