ENSG.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.type	Gene.name	Chromosome
ENSG00000000003	142.6481427767711	0.07524030699559893	0.10581238485080362	0.7110727832255971	0.47703913465259756	1	protein_coding	TSPAN6	X
ENSG00000000005	18.36168289243821	0.2540670067712219	0.5381945617419164	0.4720727871142187	0.6368748356443299	1	protein_coding	TNMD	X
ENSG00000000419	666.1719988355674	-0.012830217983487996	0.09214340267682337	-0.13924185140511586	0.8892590379663747	1	protein_coding	DPM1	20
ENSG00000000457	440.2415401760053	0.03281291508488793	0.04621693248331273	0.7099760482099389	0.47771898930396334	1	protein_coding	SCYL3	1
ENSG00000000460	120.6117596155417	0.005059231429598634	0.10379071971000751	0.048744545213042036	0.9611228761003564	1	protein_coding	C1orf112	1
ENSG00000000938	59.87015446365265	0.26670764479533043	0.32554440859289285	0.8192665509081426	0.41263435221027783	1	protein_coding	FGR	1
ENSG00000000971	1202.1093362981426	0.12510397892130454	0.20283195058601902	0.6167863522480359	0.5373756550702433	1	protein_coding	CFH	1
ENSG00000001036	171.53619294493785	-0.1226527679533553	0.0853318936678154	-1.4373613742925313	0.15061533804570582	1	protein_coding	FUCA2	6
ENSG00000001084	470.5080634346655	-0.03233152287354701	0.07625327637705744	-0.42400175323187417	0.671564534669431	1	protein_coding	GCLC	6
ENSG00000001167	379.0706234235783	0.008419739290229237	0.07484226431364965	0.11249979363189382	0.9104271333627316	1	protein_coding	NFYA	6
ENSG00000001460	36.18957214467437	-0.24222664868945637	0.17579337571499673	-1.3779054398623298	0.16823248519642692	1	protein_coding	STPG1	1
ENSG00000001461	315.6082024519403	-0.1620656399549097	0.10664518995120291	-1.5196713516011855	0.12859359523412964	1	protein_coding	NIPAL3	1
ENSG00000001497	332.46040598177404	-0.030844512514059213	0.056823723010461714	-0.5428104826637369	0.587260294978478	1	protein_coding	LAS1L	X
ENSG00000001561	1438.9723641614648	-0.019079256727230987	0.08194481775695059	-0.2328305468177416	0.8158929917592455	1	protein_coding	ENPP4	6
ENSG00000001617	79.5837763072046	-0.20777388650935938	0.1450332876501599	-1.4325944745218653	0.1519737617393555	1	protein_coding	SEMA3F	3
ENSG00000001626	3.2949330110849293	-0.42565322596711647	0.4959692663220613	-0.8582250047943806	0.390768231297884	1	protein_coding	CFTR	7
ENSG00000001629	1277.048480732637	0.043025288050323456	0.04223220934714507	1.018779001038268	0.30830789708155704	1	protein_coding	ANKIB1	7
ENSG00000001630	30.809772745761244	0.07852777395287788	0.18132525642703934	0.43307686695303504	0.6649589279776693	1	protein_coding	CYP51A1	7
ENSG00000001631	1357.6861894118463	-0.012408669765919427	0.04882690213453982	-0.25413592145838015	0.7993905528242415	1	protein_coding	KRIT1	7
ENSG00000002016	430.85612855011823	-0.08586306819051943	0.074951725608609715	-1.1455782704575428	0.25196969250495227	1	protein_coding	RAD52	12
ENSG00000002330	154.36253916086088	0.22667842257775567	0.10917173750912677	2.0763471183080267	0.03786185837669173	1	protein_coding	BAD	11
ENSG00000002549	1233.3378402015392	0.014417515272338649	0.07693076286672425	0.1874089731479164	0.8513399876921358	1	protein_coding	LAP3	4
ENSG00000002586	760.4781408374633	0.10925276494971854	0.14386012627802708	0.7594374325695668	0.4475909285170973	1	protein_coding	CD99	X
ENSG00000002587	26.155232513047295	-0.13825114813437012	0.1742339341541996	-0.7934800347905582	0.42749819695821545	1	protein_coding	HS3ST1	4
ENSG00000002726	1.461921124934395	1.310121681634817	0.8230956284143154	1.5917004493861204	0.11145202731977946	1	protein_coding	AOC1	7
ENSG00000002745	3.1522838546861975	0.342274784551946	0.4700330697594368	0.7281929859256976	0.4664954588979133	1	protein_coding	WNT16	7
ENSG00000002746	53.601152598831135	-0.2541929206597221	0.2943685297700633	-0.8635193471879514	0.38785198676170035	1	protein_coding	HECW1	7
ENSG00000002822	447.43284273511	0.09003243253439219	0.06941142708533711	1.297083726915783	0.19460238003053393	1	protein_coding	MAD1L1	7
ENSG00000002834	380.1473667707528	0.06105710217075814	0.13562757250091884	0.4501820761434368	0.6525791592369988	1	protein_coding	LASP1	17
ENSG00000002919	112.16506570353533	0.03515381326594454	0.08694021397713184	0.40434468306221516	0.6859592717685532	1	protein_coding	SNX11	17
ENSG00000002933	34.4640324267165	0.29292928292245796	0.20662848720703259	1.4176616539274944	0.15628957051965323	1	protein_coding	TMEM176A	7
ENSG00000003056	630.3731567884112	-0.0611991877706503	0.04245520206172886	-1.4415003297279831	0.14944338424712245	1	protein_coding	M6PR	12
ENSG00000003096	173.356874525099	-0.10314482836972702	0.08632883045428057	-1.1947900582801494	0.23216906557253447	1	protein_coding	KLHL13	X
ENSG00000003137	22.82267605874499	0.2570929652287176	0.3931359294692439	0.6539543856391042	0.5131411936653594	1	protein_coding	CYP26B1	2
ENSG00000003147	94.19702118782166	0.031663469334676994	0.10263743111230726	0.30849826414722326	0.75770322088808	1	protein_coding	ICA1	7
ENSG00000003249	147.5735279635077	0.3038772211088285	0.32629130239553855	0.9313065315497158	0.3516950242939696	1	protein_coding	DBNDD1	16
ENSG00000003393	1657.7496003710883	0.058980805445351045	0.04413774286307051	1.3362895703191822	0.18145464417297336	1	protein_coding	ALS2	2
ENSG00000003400	253.10844361557352	-0.05836822713303092	0.08599086034671594	-0.6787724520686232	0.4972820511445985	1	protein_coding	CASP10	2
ENSG00000003402	7958.6779585866425	-0.054652797098472455	0.07210421761535923	-0.7579694906339379	0.4484692474640004	1	protein_coding	CFLAR	2
