ENSG.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.type	Gene.name	Chromosome
ENSG00000000003	5010.44342489221	0.229165297881547	0.15297047108513223	1.4981015372176651	0.13410687178025751	0.29156089472620494	protein_coding	TSPAN6	X
ENSG00000000005	36.01729907253855	1.0003899835122296	0.8307270660729936	1.204234247767158	0.22849905237228077	0.41567240008007	protein_coding	TNMD	X
ENSG00000000419	2608.3232849240953	-0.3206212197438592	0.11137345680388135	-2.87879382525088	0.0039919921900909965	0.021800567383882728	protein_coding	DPM1	20
ENSG00000000457	429.62895617547866	-0.47701674809949607	0.16153207576340775	-2.953077559643147	0.0031462290303991224	0.01810084411916018	protein_coding	SCYL3	1
ENSG00000000460	111.63019179339652	-0.11429019011177304	0.3848605170153393	-0.2969652252148739	0.7664930583960082	0.868183049418839	protein_coding	C1orf112	1
ENSG00000000938	902.6077479127341	1.5274330135597098	0.2885337694264327	5.293775548685502	1.198164796327719e-7	3.4689143688256652e-6	protein_coding	FGR	1
ENSG00000000971	5592.548914874234	-0.05476723620658571	0.3367550804204972	-0.1626322493433486	0.8708079937189742	0.9307404188487778	protein_coding	CFH	1
ENSG00000001036	3556.4699510981263	0.18885475452361233	0.1266434301811526	1.491232148825026	0.135900555885897	0.29413175551755816	protein_coding	FUCA2	6
ENSG00000001084	441.6818143725913	-0.987237661706537	0.25070370667154435	-3.9378662358588556	8.220939910444212e-5	9.492616552841052e-4	protein_coding	GCLC	6
ENSG00000001167	553.7992192812228	0.19234990248923328	0.17281460596743747	1.113041929601001	0.26569042190757786	0.45890819693749924	protein_coding	NFYA	6
ENSG00000001460	718.8579359407814	0.3670369330660915	0.1225510266136881	2.994972324655304	0.0027446974378508605	0.016338134997261482	protein_coding	STPG1	1
ENSG00000001461	3416.002853498386	0.3595081163279339	0.18800508004791347	1.9122255432476214	0.05584727117377473	0.15871290654991352	protein_coding	NIPAL3	1
ENSG00000001497	1467.827456562548	-0.37981884972109276	0.13191162550891689	-2.879343259214238	0.003985043317047934	0.021781559148361933	protein_coding	LAS1L	X
ENSG00000001561	3107.481239918771	-0.5453658190986631	0.1915069917188473	-2.847759312617256	0.004402820878808832	0.023572400895152505	protein_coding	ENPP4	6
ENSG00000001617	298.05469921732026	1.100739691589555	0.3010619306202907	3.6561902374094735	2.55991410996815e-4	0.002439150622945003	protein_coding	SEMA3F	3
