ENSG.ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.type	Gene.name	Chromosome
ENSG00000198074	8.78901395238095	10.449615227272728	24.278744758045328	9.463477323789889e-17	1.3213727482695537e-12	27.790272000828637	protein_coding	AKR1B10	7
ENSG00000134769	3.617428552380951	5.342216272727274	23.65321436115108	1.5999185715819756e-16	1.3213727482695537e-12	27.333402564137785	protein_coding	DTNA	18
ENSG00000135052	4.869682514285712	7.592955363636364	22.102276347426713	6.232336667027796e-16	3.311887057385558e-12	26.133066866761986	protein_coding	GOLM1	9
ENSG00000112394	-3.432655476190478	3.5554312272727273	-21.825182095902406	8.020067943783891e-16	3.311887057385558e-12	25.907844247229754	protein_coding	SLC16A10	6
ENSG00000170345	-6.751591466666674	5.984631181818182	-20.130333971679462	4.01077162714543e-15	1.3249985147437644e-11	24.452599013704194	protein_coding	FOS	14
ENSG00000104361	1.8235623904761855	7.589409136363637	19.94221946826991	4.831621344422296e-15	1.330145356119458e-11	24.28237195115922	protein_coding	NIPAL2	8
ENSG00000166557	2.191797380952379	6.22115659090909	19.221531863335446	1.000948229065374e-14	2.1740419251911296e-11	23.61296959866042	protein_coding	TMED3	15
ENSG00000182718	3.6261986857142787	11.367140909090908	19.122007118758038	1.1089969239748405e-14	2.1740419251911296e-11	23.51831855811899	protein_coding	ANXA2	15
ENSG00000146166	-3.782516704761904	3.8369259090909082	-19.05826370998587	1.184548815033307e-14	2.1740419251911296e-11	23.457408219076875	protein_coding	LGSN	6
ENSG00000162989	-2.5186674952380974	3.282338136363637	-18.477498530217943	2.1794844693578202e-14	3.6000724464852475e-11	22.89186529596939	protein_coding	KCNJ3	2
ENSG00000183230	-2.636232323809532	3.189142727272726	-17.546205499808803	6.009488028244564e-14	9.024065750049429e-11	21.943336062882558	protein_coding	CTNNA3	10
ENSG00000138131	5.0084282380952345	6.329598863636364	16.776426286057877	1.4412438818413466e-13	1.9838722033546136e-10	21.1179804434283	protein_coding	LOXL4	10
ENSG00000136810	1.701117580952376	12.428520181818184	16.520803715808437	1.9420190150938642e-13	2.4675592377938807e-10	20.835148862918473	protein_coding	TXN	9
ENSG00000125740	-5.084429504761904	3.9479300909090895	-16.33185798136631	2.4271999236427643e-13	2.8637491670522274e-10	20.62318445638458	protein_coding	FOSB	19
ENSG00000130222	-3.5910163238095283	5.176749636363635	-16.21675742259008	2.7834268377300365e-13	3.065109633708316e-10	20.49283020472886	protein_coding	GADD45G	9
ENSG00000177459	2.8727970761904746	6.908997136363635	16.00881350829954	3.5723484474966373e-13	3.688003228484341e-10	20.254928540551937	protein_coding	ERICH5	8
ENSG00000080709	-6.109464771428579	5.522984409090911	-15.78037388096373	4.714205914606485e-13	4.5805443116158773e-10	19.989957393978592	protein_coding	KCNN2	5
ENSG00000168522	0.8797816380952348	9.900934545454547	15.614852902647742	5.775901701822781e-13	5.300352461706039e-10	19.795554739867043	protein_coding	FNTA	8
ENSG00000176907	-2.243120904761911	9.302041954545453	-15.305953273368406	8.479837222570364e-13	7.37210269696933e-10	19.42721809615471	protein_coding	TCIM	8
ENSG00000122687	0.8224708952380899	7.319718181818183	14.840584636200123	1.5313339294655181e-12	1.2647286923455713e-9	18.858294245152024	protein_coding	MRM2	7
ENSG00000129235	1.1496412857142815	10.574128045454545	14.742359247966117	1.7382335311157051e-12	1.3672448317604388e-9	18.73600053935766	protein_coding	TXNDC17	17
ENSG00000168899	2.303314257142852	6.83920468181818	14.642526807677783	1.9786130909663258e-12	1.4825015118227323e-9	18.61090008145804	protein_coding	VAMP5	2
ENSG00000083857	3.5869886095238046	9.182916909090908	14.609986229070737	2.064265333086502e-12	1.4825015118227323e-9	18.569946517338032	protein_coding	FAT1	4
ENSG00000138430	1.1110544571428527	9.979040272727273	14.294584123677934	3.1256255649276844e-12	2.151211795061479e-9	18.16843291455175	protein_coding	OLA1	2
ENSG00000147535	1.65367436190476	6.83367681818182	14.065485934748235	4.244965308346887e-12	2.8047334785309557e-9	17.871499624617655	protein_coding	PLPP5	8
ENSG00000075415	0.7855569809523786	12.223617318181818	14.012397220502885	4.5596627883861435e-12	2.896788843790858e-9	17.802044795614272	protein_coding	SLC25A3	12
ENSG00000125398	3.992502171428569	6.918255999999999	13.839277271901723	5.766142670487318e-12	3.412727399478541e-9	17.573840869543027	protein_coding	SOX9	17
ENSG00000166794	1.0969331047618933	12.819921363636364	13.83688384573365	5.784984089199609e-12	3.412727399478541e-9	17.57066736761795	protein_coding	PPIB	15
